Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
4595,MS,M,18,U,LE3,T,1,1,at_home,other,course,mother,2,2,2,yes,no,no,yes,yes,yes,yes,no,4,3,3,1,1,3,12.0,8,9,9
4596,MS,F,15,R,GT3,T,1,1,at_home,other,home,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,5,3,1,1,1,1.0,12,12,12
4597,MS,F,18,R,GT3,T,4,3,other,services,other,father,2,2,0,no,no,no,no,no,yes,yes,no,3,2,4,1,5,3,0.0,12,13,13
4598,GP,M,16,U,GT3,T,1,1,services,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,5,2.0,15,15,15
4599,GP,M,16,R,LE3,T,1,1,services,services,home,father,1,2,2,no,no,no,no,yes,yes,yes,no,5,3,3,1,2,4,9.0,11,12,14
4600,GP,F,17,R,LE3,A,2,2,at_home,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,4,5,2.0,12,13,12
4601,MS,F,19,R,GT3,T,4,2,services,other,reputation,mother,2,1,3,no,no,no,yes,yes,no,no,yes,4,2,5,2,1,3,11.0,8,10,9
4602,GP,M,15,U,LE3,A,2,4,at_home,other,home,mother,1,4,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,3,5,0.0,10,11,12
4603,GP,F,16,U,LE3,T,4,4,teacher,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,3,1,2,2,3,1.0,13,13,13
4604,GP,F,18,U,GT3,T,1,2,at_home,services,course,other,2,1,0,no,yes,no,no,yes,yes,yes,no,5,2,3,1,1,5,2.0,14,15,15
4605,GP,F,15,U,LE3,A,3,3,services,at_home,home,mother,1,1,0,no,no,no,no,no,yes,yes,yes,4,5,5,1,4,4,0.0,14,14,15
4606,GP,F,17,U,GT3,T,2,2,other,other,home,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,4,2,1,3,2,0.0,15,15,15
4607,GP,F,15,U,LE3,T,4,2,other,services,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,5,2,1,4,1,2,1.0,14,15,15
4608,GP,F,18,R,GT3,T,3,4,other,other,reputation,mother,2,4,0,no,yes,no,no,yes,yes,yes,no,5,1,3,3,1,2,3.0,13,12,12
4609,GP,M,16,U,GT3,T,3,4,other,health,course,father,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,3,9.0,10,8,8
4610,GP,F,18,U,GT3,T,3,3,services,other,home,mother,3,1,0,yes,no,no,yes,yes,yes,yes,no,3,3,3,2,1,3,0.0,18,18,18
4611,MS,F,17,R,GT3,T,4,4,teacher,other,course,mother,3,3,0,yes,no,no,yes,yes,yes,yes,no,4,4,4,1,1,3,17.0,10,11,12
4612,MS,F,17,R,GT3,T,2,2,services,other,home,father,3,1,0,no,yes,no,no,yes,yes,yes,yes,1,4,3,1,2,5,14.0,15,17,17
4613,MS,M,16,R,GT3,T,4,2,health,other,home,mother,1,3,0,no,no,no,no,no,yes,no,no,2,4,3,1,1,5,1.0,10,11,10
4614,GP,M,18,U,GT3,T,2,2,services,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,1,3,2,3,2.0,12,12,13
4615,MS,M,18,U,LE3,T,2,3,other,at_home,course,mother,2,4,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,6.0,15,15,16
4616,GP,M,17,U,GT3,T,2,1,at_home,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,yes,4,3,2,1,3,3,9.0,13,14,13
4617,GP,M,19,U,LE3,T,2,2,other,services,reputation,other,1,4,3,yes,yes,no,yes,yes,no,no,no,5,5,1,1,1,4,1.0,8,8,9
4618,GP,F,16,U,GT3,T,1,1,other,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,3,3,3,2,5,10.0,14,14,15
4619,MS,M,16,R,GT3,T,4,4,teacher,services,course,father,2,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,5,1,2,4.0,12,12,13
4620,GP,F,16,U,GT3,T,4,4,health,other,other,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,4,2,2,0.0,12,10,11
4621,MS,F,18,R,GT3,T,4,3,other,other,course,father,2,1,3,no,no,no,yes,no,yes,no,no,5,3,2,1,3,1,0.0,8,8,8
4622,GP,F,18,R,GT3,T,4,4,health,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,4,2,4,3,2.0,12,12,12
4623,GP,F,18,R,LE3,A,4,3,health,other,home,father,3,3,0,no,yes,no,no,yes,yes,no,yes,5,5,4,1,4,4,5.0,14,15,16
4624,GP,F,17,U,GT3,T,4,4,other,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,5,3,1,3,3,17.0,13,12,12
4625,GP,M,16,U,GT3,T,1,1,other,other,home,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,1,4,1,4,5,0.0,18,18,18
4626,GP,F,15,U,GT3,T,2,3,other,other,other,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,2,2,3,3.0,17,18,17
4627,GP,F,17,R,GT3,T,0,2,at_home,other,reputation,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,4,5,3,0.0,14,15,16
4628,GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,2,0,no,yes,no,no,yes,no,yes,no,5,4,4,2,4,5,9.0,9,8,10
4629,GP,M,15,U,GT3,T,2,1,services,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,3,1,3,1,3,5,4.0,10,10,16
4630,GP,F,19,U,LE3,A,4,4,teacher,other,reputation,other,1,2,1,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,2,3.0,8,6,8
4631,MS,M,18,R,GT3,T,2,4,other,health,other,father,2,1,0,yes,no,no,yes,yes,no,yes,yes,4,3,2,1,4,4,3.0,10,9,10
4632,GP,M,17,U,GT3,T,4,3,other,other,home,father,3,2,0,no,yes,no,yes,yes,yes,yes,yes,4,1,4,1,4,2,3.0,16,14,16
4633,GP,M,17,U,GT3,T,3,3,services,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,2,1,1,4,6.0,9,11,10
4634,GP,M,19,U,LE3,T,1,2,at_home,other,home,mother,2,2,1,no,yes,no,no,no,no,yes,yes,4,3,3,2,5,3,13.0,8,9,9
4635,GP,F,15,R,GT3,T,2,2,other,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,4,3,5,3,3,5,1.0,18,19,19
4636,GP,M,16,U,GT3,T,1,1,at_home,other,course,father,2,2,0,no,no,yes,yes,yes,yes,yes,no,5,2,2,3,4,2,1.0,15,14,17
4637,MS,M,18,R,LE3,A,1,4,at_home,other,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,4,3,5.0,10,11,11
4638,GP,F,15,U,GT3,T,2,1,services,other,course,father,2,1,0,yes,no,no,no,yes,yes,yes,no,4,3,4,1,1,1,1.0,13,12,13
4639,GP,M,15,U,LE3,T,2,4,other,at_home,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,3,1,4,5,0.0,12,15,15
4640,GP,F,15,U,GT3,T,2,1,other,other,reputation,other,1,3,0,no,yes,no,no,yes,yes,yes,no,5,2,4,2,2,5,1.0,14,13,13
4641,MS,F,16,R,GT3,T,2,2,at_home,at_home,home,mother,2,2,1,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,3,3,2.0,9,10,10
4642,GP,F,16,U,LE3,T,2,2,other,services,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,5,3,2.0,8,9,10
4643,MS,F,16,R,GT3,T,2,1,other,at_home,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,5,1,1,4,5.0,15,14,15
4644,GP,F,19,U,GT3,T,4,3,other,other,course,father,2,2,1,no,yes,no,no,no,yes,yes,no,4,5,4,1,1,5,0.0,10,11,10
4645,GP,F,17,U,LE3,A,4,4,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,4,2,13.0,14,14,15
4646,MS,F,16,R,GT3,T,3,2,services,other,other,mother,3,3,0,no,yes,no,no,no,yes,yes,no,4,2,1,1,2,5,13.0,15,16,16
4647,GP,M,16,U,GT3,T,1,1,other,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,1.0,17,16,16
4648,GP,F,16,U,GT3,T,2,2,other,services,home,other,3,3,0,no,no,no,yes,yes,yes,yes,yes,4,4,3,1,2,4,9.0,11,9,10
4649,GP,F,15,U,GT3,T,4,2,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,3,4,5,1,4,5,3.0,9,9,10
4650,MS,M,17,R,LE3,T,3,3,at_home,other,other,father,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,2,5,3.0,10,11,10
4651,MS,M,17,U,GT3,T,1,2,other,other,other,mother,1,2,0,no,no,no,no,yes,yes,no,no,3,3,3,1,2,4,2.0,8,8,9
4652,MS,F,17,U,GT3,T,3,3,other,services,course,mother,3,1,1,no,no,no,yes,no,yes,no,yes,4,5,3,1,2,1,3.0,8,7,8
4653,GP,F,17,U,GT3,A,4,4,health,teacher,reputation,father,2,2,1,no,yes,no,no,yes,yes,yes,yes,5,3,3,1,3,5,15.0,14,15,16
4654,MS,F,16,U,GT3,T,3,3,services,services,course,mother,1,2,1,no,yes,yes,no,yes,yes,yes,no,3,3,1,1,3,4,3.0,6,6,7
4655,MS,F,19,U,GT3,A,2,2,other,other,other,other,1,2,3,no,yes,no,yes,yes,yes,no,yes,4,4,3,2,5,5,3.0,7,10,9
4656,GP,F,16,R,LE3,A,4,4,services,other,home,mother,2,3,0,no,no,no,no,no,yes,yes,no,4,3,3,3,1,3,0.0,14,14,14
4657,MS,F,15,R,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,5,5,2,2,4,8.0,10,9,10
4658,GP,F,17,U,GT3,T,4,4,services,teacher,course,mother,1,1,0,no,no,yes,no,yes,yes,yes,yes,4,5,2,1,1,5,1.0,11,10,11
4659,MS,F,15,U,LE3,T,4,4,teacher,other,home,mother,2,4,1,no,yes,no,no,yes,yes,yes,no,3,4,2,1,1,4,1.0,10,12,13
4660,GP,F,18,R,GT3,T,4,2,services,other,course,mother,2,2,1,yes,yes,yes,no,no,yes,no,no,5,5,2,1,3,1,3.0,11,10,10
4661,MS,M,19,U,GT3,T,4,3,services,services,reputation,father,1,1,1,no,yes,no,no,yes,no,no,no,3,3,4,1,1,3,1.0,6,8,8
4662,GP,M,19,U,GT3,T,2,2,at_home,services,home,other,1,2,1,no,no,no,yes,no,yes,no,yes,5,2,2,1,1,4,9.0,10,11,11
4663,MS,M,15,R,LE3,T,1,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,1,3,3,1,1,1,11.0,13,13,13
4664,MS,F,17,R,GT3,T,3,2,other,other,other,mother,3,1,3,no,yes,no,yes,no,no,yes,yes,4,3,4,1,2,5,3.0,9,7,9
4665,MS,M,15,R,GT3,T,3,2,services,services,home,mother,2,3,0,no,no,no,yes,no,yes,no,yes,5,4,4,1,5,5,0.0,12,11,11
4666,GP,F,17,U,LE3,T,2,2,other,services,course,father,2,2,0,no,yes,no,no,yes,no,yes,no,4,3,5,3,1,1,5.0,8,10,10
4667,GP,F,16,U,GT3,T,1,2,other,services,reputation,mother,2,3,0,yes,yes,no,no,no,yes,no,yes,4,2,3,1,2,5,7.0,9,11,11
4668,GP,F,15,R,LE3,T,3,2,services,at_home,course,mother,2,4,0,no,no,no,no,yes,yes,yes,no,2,5,3,1,1,5,9.0,11,11,11
4669,MS,F,19,R,GT3,T,3,3,other,services,course,mother,2,1,3,no,yes,no,no,no,no,yes,no,4,3,3,1,4,5,3.0,8,8,9
4670,GP,F,16,U,GT3,T,1,0,at_home,other,course,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,2,2,5,2,2,3,3.0,14,14,15
4671,GP,M,17,U,GT3,T,4,4,health,other,home,mother,3,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,1,2,5,2.0,12,11,11
4672,MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,2,5,0.0,14,13,14
4673,GP,M,17,U,LE3,T,3,3,other,services,reputation,mother,2,1,3,yes,yes,no,yes,yes,yes,yes,yes,2,4,3,1,2,5,16.0,8,9,9
4674,GP,M,16,R,LE3,T,4,4,teacher,other,course,mother,2,2,1,yes,no,no,no,yes,no,yes,yes,5,4,3,2,2,1,4.0,8,8,8
4675,MS,M,16,R,GT3,A,4,1,health,other,course,mother,2,3,0,no,yes,no,yes,no,yes,no,no,5,5,4,1,1,4,1.0,10,9,10
4676,GP,F,15,U,GT3,T,3,3,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,3,2,3,1,1,1,8.0,12,13,14
4677,MS,F,16,U,LE3,T,3,1,services,at_home,course,mother,2,1,0,no,yes,no,no,yes,yes,no,yes,4,3,4,1,2,1,9.0,12,13,13
4678,GP,M,17,U,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,1,3,5,3.0,11,11,12
4679,GP,M,17,U,GT3,T,3,3,other,services,home,mother,1,1,3,no,no,no,no,yes,yes,yes,yes,4,3,4,1,3,5,2.0,9,9,10
4680,GP,F,16,U,GT3,A,4,4,teacher,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,3,1,2,2,9.0,14,15,15
4681,GP,F,17,U,LE3,T,1,2,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,1,1,1,1,2.0,12,13,13
4682,MS,F,17,R,GT3,T,2,2,at_home,other,course,father,2,2,0,yes,yes,no,yes,no,yes,yes,no,4,2,3,1,1,5,5.0,11,11,13
4683,MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,3,2,0,no,yes,no,no,yes,yes,no,yes,3,3,3,1,2,4,2.0,12,12,13
4684,MS,F,15,R,GT3,A,1,2,at_home,at_home,course,mother,2,3,0,no,no,no,no,no,yes,yes,no,5,1,5,1,1,1,1.0,11,12,12
4685,MS,M,16,R,LE3,T,1,2,at_home,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,2,2,4,5,11.0,13,12,12
4686,MS,F,18,R,LE3,T,1,1,at_home,other,course,mother,3,2,0,no,yes,no,no,yes,no,yes,yes,3,3,4,2,4,3,1.0,11,9,10
4687,MS,F,15,R,GT3,T,1,1,other,services,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,2,2,1,1,5,0.0,18,18,18
4688,MS,F,18,U,GT3,T,2,1,other,services,other,mother,1,2,0,no,yes,no,no,yes,no,yes,yes,4,5,4,1,4,2,1.0,8,10,11
4689,GP,F,15,U,GT3,T,2,1,other,other,course,father,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,4,2,1,3,5,2.0,15,15,14
4690,MS,M,18,R,LE3,T,4,2,teacher,other,course,mother,3,1,0,no,yes,no,no,yes,yes,yes,yes,3,3,5,4,1,5,4.0,10,11,11
4691,GP,F,16,R,GT3,T,3,2,at_home,other,reputation,father,1,2,0,no,yes,no,no,yes,yes,yes,no,3,1,3,1,1,4,12.0,12,12,14
4692,GP,F,18,R,GT3,T,4,4,health,health,home,father,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,3,1,5,5,3.0,16,16,16
4693,GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,5,2,4,1,2,3,2.0,14,14,15
4694,MS,F,17,R,GT3,T,4,4,at_home,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,2,2,1,3,2,2.0,10,9,9
4695,GP,F,16,R,GT3,T,4,2,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,1,1,2,5,3,4.0,15,15,16
4696,MS,M,19,U,GT3,T,1,1,other,services,reputation,mother,1,2,0,no,yes,no,no,no,no,yes,yes,4,3,2,1,3,3,5.0,9,11,11
4697,MS,F,15,U,GT3,T,1,2,other,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,1,3,2,4,9.0,10,11,12
4698,MS,F,16,U,GT3,T,1,1,other,other,other,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,4,8.0,15,16,16
4699,GP,F,17,U,GT3,A,1,3,at_home,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,3,1,5,0.0,14,14,14
4700,GP,M,17,U,GT3,T,0,2,at_home,services,reputation,other,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,5,5,3,3,2,3.0,13,14,15
4701,GP,M,15,U,GT3,T,2,1,at_home,other,reputation,mother,1,1,0,no,no,yes,no,yes,yes,yes,yes,4,4,4,3,2,5,5.0,14,15,15
4702,GP,M,17,U,LE3,T,4,2,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,5,2,2,8.0,12,12,12
4703,MS,F,16,R,GT3,T,3,3,at_home,other,home,mother,2,2,0,no,yes,no,no,yes,yes,no,yes,4,4,4,1,3,4,5.0,17,18,18
4704,GP,M,17,U,GT3,T,1,1,at_home,services,home,father,1,1,0,no,yes,no,yes,yes,yes,no,no,4,2,3,2,1,5,10.0,14,14,14
4705,GP,F,17,U,LE3,T,2,1,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,4,2,1,2,5,4.0,9,10,11
4706,MS,F,15,U,LE3,T,1,2,at_home,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,1,4,1,4,1,0.0,13,12,14
4707,GP,F,18,R,GT3,T,3,3,other,other,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,5,2,1,1,5,1.0,11,9,10
4708,GP,F,16,U,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,7.0,17,18,17
4709,GP,F,15,U,LE3,T,3,1,other,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,1,5,1.0,14,13,14
4710,MS,M,18,R,LE3,A,1,1,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,2,3,6.0,11,10,10
4711,MS,F,15,R,GT3,T,1,1,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,yes,4,2,3,1,1,5,2.0,15,14,15
4712,GP,F,17,U,GT3,T,3,4,other,teacher,home,father,1,1,0,no,no,no,yes,no,yes,yes,yes,5,4,5,1,1,1,1.0,15,15,15
4713,GP,F,17,U,GT3,T,1,2,other,services,home,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,yes,5,3,5,2,3,5,6.0,10,9,10
4714,GP,M,18,U,GT3,T,1,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,5,3,2,1,1,3,1.0,18,18,18
4715,GP,M,15,U,GT3,T,4,4,services,other,other,father,1,4,0,no,no,no,yes,yes,yes,yes,no,5,4,4,1,4,3,1.0,11,12,12
4716,GP,F,17,U,LE3,T,4,4,teacher,teacher,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,1,4,1,3,5,1.0,15,13,14
4717,GP,M,16,U,GT3,T,2,2,other,services,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,2,5,1,2,5,12.0,10,11,12
4718,GP,F,15,R,GT3,T,2,1,other,services,reputation,father,1,2,0,yes,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,6.0,18,19,19
4719,GP,F,17,U,GT3,T,1,2,services,other,home,mother,3,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,3,4,5,4.0,13,12,12
4720,GP,F,16,U,GT3,T,1,2,other,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,5,1.0,8,8,9
4721,GP,F,18,U,LE3,T,2,1,other,services,home,mother,1,2,0,yes,no,no,yes,no,yes,yes,no,4,5,4,1,2,5,1.0,14,15,17
4722,GP,M,17,R,GT3,T,2,2,services,services,home,father,3,3,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,3,3,3.0,11,13,13
4723,GP,F,17,U,GT3,A,4,4,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,3,4,1.0,14,13,12
4724,MS,M,18,U,GT3,T,2,2,services,at_home,other,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,3,5,4,1,5,4,1.0,14,13,14
4725,GP,F,17,R,GT3,T,2,1,at_home,services,home,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,4,5,1,1,1,5,9.0,13,17,17
4726,GP,M,17,U,LE3,T,1,2,other,other,home,father,1,2,0,yes,no,yes,no,yes,yes,yes,no,3,3,1,2,1,5,1.0,11,11,11
4727,GP,F,18,U,GT3,A,2,2,at_home,services,reputation,mother,4,1,0,yes,yes,no,yes,no,yes,yes,yes,3,3,4,2,2,3,4.0,14,13,14
4728,GP,F,15,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,no,no,yes,yes,no,4,2,3,4,1,5,2.0,13,12,12
4729,MS,M,16,R,LE3,T,2,2,other,other,course,father,1,1,0,no,yes,yes,no,yes,yes,no,no,5,3,3,1,5,5,4.0,15,15,15
4730,MS,F,16,R,LE3,T,3,4,services,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,3,5,5,3.0,10,11,11
4731,GP,M,17,U,GT3,T,2,3,at_home,services,reputation,father,1,1,3,no,no,no,yes,no,yes,yes,yes,4,3,4,1,1,1,4.0,10,11,11
4732,GP,F,17,R,GT3,T,4,4,teacher,services,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,1,1,1,1.0,10,11,11
4733,GP,M,17,U,GT3,T,2,2,other,other,other,father,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,2,1,5,5.0,14,14,15
4734,GP,M,17,U,GT3,T,2,1,at_home,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,4,5,1,1,2,10.0,15,15,16
4735,GP,M,17,U,GT3,T,4,4,teacher,teacher,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,5,3,4,2,1,5,21.0,13,10,13
4736,MS,F,16,R,GT3,T,4,2,other,other,other,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,3,1,1.0,11,11,10
4737,GP,F,16,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,1,4,2,1,5,1,12.0,16,15,16
4738,GP,F,15,R,LE3,T,2,1,other,services,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,4,2,3.0,13,12,13
4739,GP,M,17,U,GT3,T,3,3,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,2,2,1,2,3,5.0,14,13,13
4740,MS,F,15,R,GT3,A,3,1,services,other,reputation,mother,2,3,0,no,yes,no,no,no,yes,yes,no,2,5,1,5,1,4,4.0,9,11,10
4741,GP,F,18,U,GT3,A,2,2,services,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,2,2,1,3,4,2.0,16,17,18
4742,MS,F,17,R,GT3,T,2,1,other,other,course,father,1,2,0,no,yes,no,no,no,yes,yes,yes,5,3,2,1,1,3,2.0,8,7,8
4743,MS,F,18,R,LE3,A,3,3,other,services,reputation,other,3,4,0,no,no,no,no,yes,yes,yes,yes,5,2,3,1,1,1,4.0,13,12,13
4744,MS,M,19,R,GT3,T,3,3,services,at_home,other,other,1,1,1,no,yes,yes,no,yes,no,no,yes,4,1,1,2,4,1,19.0,8,10,9
4745,GP,F,16,R,GT3,T,4,4,services,teacher,course,father,2,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,5,4,1.0,15,16,16
4746,GP,F,18,U,GT3,T,1,1,at_home,services,other,mother,1,1,0,yes,yes,no,yes,no,yes,yes,yes,4,4,2,3,2,1,2.0,10,11,11
4747,GP,M,16,U,GT3,T,2,1,at_home,services,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,3,3,2,1,1,5,6.0,12,13,14
4748,MS,F,17,R,GT3,T,4,2,services,other,other,mother,2,4,0,no,no,no,no,no,yes,yes,no,5,4,3,1,1,3,6.0,11,12,12
4749,GP,F,16,U,GT3,T,3,2,other,other,course,father,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,4,4,1,4,4,2.0,12,13,14
4750,GP,M,15,U,GT3,T,2,2,other,health,reputation,father,2,3,0,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,5,5,8.0,10,10,11
4751,MS,F,19,U,GT3,A,4,4,other,services,course,other,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,5,4,5.0,14,14,14
4752,MS,F,16,U,GT3,T,1,1,at_home,other,course,father,2,2,0,no,yes,no,yes,no,yes,no,no,4,4,3,5,4,5,1.0,13,13,14
4753,MS,F,18,R,LE3,T,4,4,other,teacher,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,5,4,3,2,1,4,9.0,8,8,9
4754,GP,M,15,U,LE3,T,2,1,at_home,other,home,mother,1,1,0,no,yes,no,no,yes,yes,no,no,5,3,5,1,2,5,0.0,12,11,11
4755,GP,M,16,U,LE3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,3,1.0,17,18,18
4756,MS,F,16,R,LE3,A,3,1,services,other,other,mother,2,4,0,no,yes,no,no,yes,no,no,yes,4,3,2,1,2,5,5.0,9,10,10
4757,GP,M,18,U,GT3,T,3,1,services,other,course,mother,2,1,1,no,no,no,yes,yes,yes,no,yes,4,2,4,2,2,4,1.0,10,11,11
4758,GP,F,18,U,GT3,A,0,0,other,other,course,mother,1,3,0,yes,no,no,no,yes,no,no,no,4,4,2,1,4,5,5.0,11,9,10
4759,GP,F,19,R,GT3,T,1,1,other,other,course,mother,2,2,1,no,yes,no,yes,yes,yes,no,no,4,3,3,1,1,5,4.0,9,8,8
4760,GP,M,17,U,GT3,T,3,3,other,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,2,4,5.0,14,13,13
4761,GP,M,16,U,GT3,T,4,4,other,at_home,course,mother,3,2,0,no,yes,no,no,no,no,yes,no,4,4,2,1,1,5,4.0,9,11,11
4762,MS,F,16,U,GT3,T,4,4,services,other,other,father,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,2,1,5,1.0,15,14,14
4763,GP,F,17,U,LE3,T,2,1,other,services,home,father,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,4,1,2.0,13,12,12
4764,GP,M,16,R,LE3,T,4,4,teacher,health,course,father,3,2,2,no,yes,no,yes,yes,yes,no,yes,5,4,5,1,3,5,4.0,7,8,7
4765,GP,F,16,R,GT3,T,2,2,at_home,other,reputation,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,5,1,21.0,10,11,10
4766,GP,F,15,U,GT3,T,4,2,health,services,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,5,1.0,11,12,12
4767,MS,M,16,U,LE3,A,4,2,teacher,other,home,mother,1,1,0,no,yes,yes,no,yes,yes,no,yes,4,4,3,1,3,5,3.0,13,11,11
